SECONDS,request_arrived
105.76513504981995,487.0
105.77596950531006,488.0
105.7868013381958,489.0
105.79760193824768,490.0
105.80842351913452,491.0
105.82528018951416,492.0
106.79093933105469,493.0
108.80593705177307,494.0
108.82347130775452,495.0
108.83591198921204,496.0
108.84785270690918,497.0
108.85968017578125,498.0
108.87147426605225,499.0
108.88328957557678,500.0
108.89511322975159,501.0
108.90682435035706,502.0
108.91872906684875,503.0
109.8817126750946,504.0
111.87686800956726,505.0
111.88871765136719,506.0
111.90084862709045,507.0
111.91267037391663,508.0
111.9305784702301,509.0
111.94263792037964,510.0
111.95447778701782,511.0
111.96632075309753,512.0
111.9781847000122,513.0
111.99006938934326,514.0
112.0019702911377,515.0
112.02178692817688,516.0
112.03362965583801,517.0
112.05070114135742,518.0
112.06258654594421,519.0
112.07439494132996,520.0
112.98988723754883,521.0
113.0018081665039,522.0
115.02334856987,523.0
115.03522968292236,524.0
115.04701399803162,525.0
115.05874490737915,526.0
115.07060289382935,527.0
115.25514316558838,528.0
115.26667094230652,529.0
115.27824139595032,530.0
116.10214400291443,531.0
118.06459307670593,532.0
118.08836340904236,533.0
118.17258262634277,534.0
118.18407368659973,535.0
118.19560313224792,536.0
118.2071008682251,537.0
118.21851658821106,538.0
118.23006916046143,539.0
118.24153900146484,540.0
118.25295615196228,541.0
118.26436114311218,542.0
118.2757260799408,543.0
118.287109375,544.0
118.29849219322205,545.0
118.30997920036316,546.0
119.15959024429321,547.0
119.20857644081116,548.0
121.20761632919312,549.0
121.21919703483582,550.0
121.23060417175293,551.0
121.24208855628967,552.0
121.25365447998047,553.0
121.26517724990845,554.0
121.27663803100586,555.0
121.28811359405518,556.0
121.29962539672852,557.0
121.31117534637451,558.0
121.3226854801178,559.0
121.3355164527893,560.0
121.34706664085388,561.0
121.35855388641357,562.0
123.27240777015686,563.0
123.28411722183228,564.0
124.28298544883728,565.0
124.29479432106018,566.0
124.30653595924377,567.0
124.31825923919678,568.0
124.32994294166565,569.0
124.34208083152771,570.0
124.35413885116577,571.0
124.36589670181274,572.0
124.38283514976501,573.0
124.39463329315186,574.0
124.4063606262207,575.0
124.41806626319885,576.0
124.42984533309937,577.0
124.44154596328735,578.0
124.45844292640686,579.0
124.4702455997467,580.0
124.48207259178162,581.0
124.4989504814148,582.0
124.5155520439148,583.0
124.53251194953918,584.0
124.55462265014648,585.0
125.45969247817993,586.0
125.47153401374817,587.0
126.47237420082092,588.0
127.42145013809204,589.0
127.46551609039307,590.0
127.48756384849548,591.0
127.494295835495,592.0
127.506023645401,593.0
127.54377007484436,594.0
127.5555067062378,595.0
127.57242894172668,596.0
127.58932614326477,597.0
129.5548722743988,598.0
130.5156614780426,599.0
130.53256583213806,600.0
130.54957056045532,601.0
130.57955121994019,602.0
130.59645462036133,603.0
130.61329627037048,604.0
130.63262557983398,605.0
130.6494438648224,606.0
130.66124296188354,607.0
130.67809748649597,608.0
130.69596815109253,609.0
130.7127766609192,610.0
130.72956442832947,611.0
130.74834561347961,612.0
130.76511883735657,613.0
131.64539313316345,614.0
132.67358231544495,615.0
132.68533897399902,616.0
133.6708219051361,617.0
133.68257999420166,618.0
133.7510120868683,619.0
133.76280784606934,620.0
133.77442049980164,621.0
133.78609609603882,622.0
133.79776644706726,623.0
133.8145775794983,624.0
133.82624626159668,625.0
133.84304547309875,626.0
133.8600025177002,627.0
133.8708987236023,628.0
133.87663626670837,629.0
133.8874795436859,630.0
133.8983211517334,631.0
135.77230286598206,632.0
136.78969502449036,633.0
136.80055928230286,634.0
136.8113865852356,635.0
136.82342410087585,636.0
136.84019207954407,637.0
136.85199666023254,638.0
136.86382293701172,639.0
136.87561631202698,640.0
136.89242553710938,641.0
136.90411162376404,642.0
136.92096376419067,643.0
136.9320046901703,644.0
136.94378757476807,645.0
136.9944839477539,646.0
137.06414699554443,647.0
137.13047552108765,648.0
138.0316927433014,649.0
138.18425035476685,650.0
138.26409268379211,651.0
139.39648270606995,652.0
139.57949781417847,653.0
139.7107605934143,654.0
139.77997398376465,655.0
139.91072487831116,656.0
141.0191171169281,657.0
141.2582724094391,658.0
141.3296618461609,659.0
141.46082973480225,660.0
141.52973556518555,661.0
141.58946537971497,662.0
141.79134893417358,663.0
142.57859873771667,664.0
142.7083604335785,665.0
142.8887016773224,666.0
143.01503252983093,667.0
143.14796328544617,668.0
143.27365016937256,669.0
143.6592299938202,670.0
143.7440891265869,671.0
144.0768210887909,672.0
144.15016222000122,673.0
144.2876057624817,674.0
144.35963249206543,675.0
144.54570984840393,676.0
144.7252140045166,677.0
144.85690903663635,678.0
145.77059149742126,679.0
146.11489939689636,680.0
146.17913174629211,681.0
146.47299575805664,682.0
146.6909761428833,683.0
146.76745080947876,684.0
146.89935994148254,685.0
147.25449585914612,686.0
147.55831098556519,687.0
148.15357041358948,688.0
148.33395910263062,689.0
148.4600841999054,690.0
148.59433770179749,691.0
148.66801118850708,692.0
149.16842675209045,693.0
149.18017649650574,694.0
149.19199442863464,695.0
149.66382765769958,696.0
149.73869919776917,697.0
149.80863451957703,698.0
149.9493429660797,699.0
151.60579919815063,700.0
151.67213201522827,701.0
152.24418425559998,702.0
152.2550401687622,703.0
152.26682996749878,704.0
152.27862286567688,705.0
152.29032468795776,706.0
152.32181334495544,707.0
152.3971972465515,708.0
152.46918439865112,709.0
152.5938057899475,710.0
152.7250461578369,711.0
155.34111666679382,712.0
155.35289406776428,713.0
155.36457061767578,714.0
155.37629318237305,715.0
155.38841080665588,716.0
155.40022945404053,717.0
155.4120066165924,718.0
155.42372751235962,719.0
155.70712995529175,720.0
155.78538751602173,721.0
155.93824124336243,722.0
156.01155352592468,723.0
156.1425268650055,724.0
156.21132397651672,725.0
156.28393959999084,726.0
156.35865306854248,727.0
156.63805770874023,728.0
156.70222210884094,729.0
156.83743929862976,730.0
157.04579639434814,731.0
157.1796042919159,732.0
157.25470638275146,733.0
157.32628679275513,734.0
158.4463963508606,735.0
158.4581925868988,736.0
158.46988701820374,737.0
158.4815707206726,738.0
158.4932520389557,739.0
158.50487637519836,740.0
158.51654934883118,741.0
158.70727920532227,742.0
158.78270816802979,743.0
158.8671579360962,744.0
159.0207703113556,745.0
159.14734959602356,746.0
159.29469871520996,747.0
159.37863516807556,748.0
159.52130651474,749.0
160.0547902584076,750.0
160.19352841377258,751.0
160.26382446289062,752.0
160.28600454330444,753.0
160.53561902046204,754.0
160.6201367378235,755.0
160.8179681301117,756.0
161.51441097259521,757.0
161.52613735198975,758.0
161.53781628608704,759.0
161.54948496818542,760.0
161.5612382888794,761.0
161.59573602676392,762.0
161.60748600959778,763.0
161.80222964286804,764.0
161.87191605567932,765.0
161.94352078437805,766.0
162.278249502182,767.0
162.4118459224701,768.0
162.53953623771667,769.0
162.6783802509308,770.0
162.74715423583984,771.0
162.88423538208008,772.0
162.96131134033203,773.0
163.0316355228424,774.0
163.17941093444824,775.0
163.26644659042358,776.0
163.4658064842224,777.0
163.54733753204346,778.0
163.62713623046875,779.0
163.9704532623291,780.0
164.04460263252258,781.0
164.127347946167,782.0
164.26694703102112,783.0
164.34127759933472,784.0
164.47838401794434,785.0
164.56087493896484,786.0
164.70137786865234,787.0
164.89678192138672,788.0
165.03237390518188,789.0
165.17287278175354,790.0
165.23595118522644,791.0
165.38911843299866,792.0
165.47134709358215,793.0
165.55343675613403,794.0
165.6892704963684,795.0
165.81466102600098,796.0
165.88843274116516,797.0
165.90016674995422,798.0
166.02350163459778,799.0
166.0862307548523,800.0
166.14765429496765,801.0
166.23034167289734,802.0
166.36511945724487,803.0
166.4404056072235,804.0
166.50407767295837,805.0
167.7265202999115,806.0
167.7817268371582,807.0
167.7985737323761,808.0
167.81555128097534,809.0
167.8332633972168,810.0
168.58080649375916,811.0
168.65302181243896,812.0
168.71208262443542,813.0
168.7856433391571,814.0
168.97124004364014,815.0
169.09869599342346,816.0
169.16911339759827,817.0
170.19032526016235,818.0
170.25303196907043,819.0
170.3772268295288,820.0
170.8596956729889,821.0
170.87148237228394,822.0
170.8831193447113,823.0
170.89478969573975,824.0
170.90713047981262,825.0
171.19500994682312,826.0
171.20678734779358,827.0
171.30833411216736,828.0
171.536030292511,829.0
171.6659541130066,830.0
171.93012475967407,831.0
172.92093920707703,832.0
173.93186497688293,833.0
173.94369173049927,834.0
173.95546293258667,835.0
173.96731305122375,836.0
173.97954893112183,837.0
173.99132871627808,838.0
174.00317859649658,839.0
174.01502442359924,840.0
174.0272490978241,841.0
175.01115345954895,842.0
175.95774149894714,843.0
176.99499893188477,844.0
177.0058901309967,845.0
177.01688766479492,846.0
177.02876734733582,847.0
177.04081630706787,848.0
177.05169081687927,849.0
180.03306531906128,850.0
180.04486393928528,851.0
180.0892617702484,852.0
181.04931926727295,853.0
181.06112623214722,854.0
183.05617260932922,855.0
183.06800246238708,856.0
183.08143043518066,857.0
183.0931851863861,858.0
183.10496258735657,859.0
183.11668872833252,860.0
183.12840151786804,861.0
183.13993906974792,862.0
183.15138173103333,863.0
184.1111605167389,864.0
185.1193733215332,865.0
186.12433791160583,866.0
186.1361207962036,867.0
186.14781641960144,868.0
186.1596417427063,869.0
186.17136979103088,870.0
186.1830711364746,871.0
186.1947319507599,872.0
186.20639538764954,873.0
186.2180323600769,874.0
186.2347731590271,875.0
186.24643874168396,876.0
186.25831532478333,877.0
186.27017974853516,878.0
186.28200316429138,879.0
186.29380464553833,880.0
186.3056001663208,881.0
186.3174169063568,882.0
